time,left_arm_0_joint,left_arm_1_joint,left_arm_2_joint,left_arm_3_joint,left_arm_4_joint,left_arm_5_joint,left_arm_6_joint,left_hand_synergy_joint,right_arm_0_joint,right_arm_1_joint,right_arm_2_joint,right_arm_3_joint,right_arm_4_joint,right_arm_5_joint,right_arm_6_joint,right_hand_synergy_joint,head_neck_pitch_joint,head_neck_roll_joint,head_neck_yaw_joint,head_head_tilt_joint,head_eyes_tilt_joint,head_left_eye_joint,head_right_eye_joint
0.000072,-0.789142131805,0.809092819691,-0.608825385571,-0.254390209913,-2.96112418175,-1.88198959827,-1.90260958672,0.0168235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.033439,-0.789142131805,0.809092819691,-0.608825385571,-0.254390209913,-2.96112418175,-1.88198959827,-1.90260958672,0.0168235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.066767,-0.789142131805,0.809092819691,-0.608825385571,-0.254390209913,-2.96112418175,-1.88198959827,-1.90260958672,0.0168235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.100101,-0.789142131805,0.809092819691,-0.608825385571,-0.254390209913,-2.96112418175,-1.88198959827,-1.90260958672,0.0168235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.133428,-0.789142131805,0.809092819691,-0.608825385571,-0.254390209913,-2.96112418175,-1.88198959827,-1.90260958672,0.0168235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.166765,-0.789142131805,0.809092819691,-0.608825385571,-0.254390209913,-2.96112418175,-1.88198959827,-1.90260958672,0.0168235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.200095,-0.789142131805,0.809092819691,-0.608825385571,-0.254390209913,-2.96112418175,-1.88198959827,-1.90260958672,0.0168235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.233435,-0.789142131805,0.809092819691,-0.608825385571,-0.254390209913,-2.96112418175,-1.88198959827,-1.90260958672,0.0168235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.266764,-0.789142131805,0.809092819691,-0.608825385571,-0.254390209913,-2.96112418175,-1.88198959827,-1.90260958672,0.0168235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.300096,-0.789142131805,0.809092819691,-0.608825385571,-0.254390209913,-2.96112418175,-1.88198959827,-1.90260958672,0.0168235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
