time,left_arm_0_joint,left_arm_1_joint,left_arm_2_joint,left_arm_3_joint,left_arm_4_joint,left_arm_5_joint,left_arm_6_joint,left_hand_synergy_joint,right_arm_0_joint,right_arm_1_joint,right_arm_2_joint,right_arm_3_joint,right_arm_4_joint,right_arm_5_joint,right_arm_6_joint,right_hand_synergy_joint,head_neck_pitch_joint,head_neck_roll_joint,head_neck_yaw_joint,head_head_tilt_joint,head_eyes_tilt_joint,head_left_eye_joint,head_right_eye_joint
0.000219,-0.784560739994,0.612118184566,-0.492686420679,-0.704282402992,-2.839199543,-1.68516099453,-2.00610733032,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.033510,-0.784560739994,0.612118184566,-0.492686420679,-0.704282402992,-2.839199543,-1.68516099453,-2.00610733032,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.066786,-0.784560739994,0.612118184566,-0.492686420679,-0.704282402992,-2.839199543,-1.68516099453,-2.00610733032,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.100094,-0.784560739994,0.612118184566,-0.492686420679,-0.704282402992,-2.839199543,-1.68516099453,-2.00610733032,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.133429,-0.784560739994,0.612118184566,-0.492686420679,-0.704282402992,-2.839199543,-1.68516099453,-2.00610733032,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.166768,-0.784560739994,0.612118184566,-0.492686420679,-0.704282402992,-2.839199543,-1.68516099453,-2.00610733032,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.200095,-0.784560739994,0.612118184566,-0.492686420679,-0.704282402992,-2.839199543,-1.68516099453,-2.00610733032,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.233433,-0.784560739994,0.612118184566,-0.492686420679,-0.704282402992,-2.839199543,-1.68516099453,-2.00610733032,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.266770,-0.784560739994,0.612118184566,-0.492686420679,-0.704282402992,-2.839199543,-1.68516099453,-2.00610733032,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.300096,-0.784560739994,0.612118184566,-0.492686420679,-0.704282402992,-2.839199543,-1.68516099453,-2.00610733032,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.333429,-0.784560739994,0.612118184566,-0.492686420679,-0.704282402992,-2.839199543,-1.68516099453,-2.00610733032,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.366764,-0.784560739994,0.612118184566,-0.492686420679,-0.704282402992,-2.839199543,-1.68516099453,-2.00610733032,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
