time,left_arm_0_joint,left_arm_1_joint,left_arm_2_joint,left_arm_3_joint,left_arm_4_joint,left_arm_5_joint,left_arm_6_joint,left_hand_synergy_joint,right_arm_0_joint,right_arm_1_joint,right_arm_2_joint,right_arm_3_joint,right_arm_4_joint,right_arm_5_joint,right_arm_6_joint,right_hand_synergy_joint,head_neck_pitch_joint,head_neck_roll_joint,head_neck_yaw_joint,head_head_tilt_joint,head_eyes_tilt_joint,head_left_eye_joint,head_right_eye_joint
0.000209,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.033545,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.066842,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.100109,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.133447,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.166784,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.200110,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.233491,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.266825,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.300160,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.333714,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.366860,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.400119,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.433570,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.466903,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.500161,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.533483,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.566802,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.600123,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.633469,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.666845,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.700155,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.733514,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.766816,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.800138,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.833506,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.866834,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.900139,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.933484,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.966814,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.000144,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.033510,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.066864,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.100153,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.133494,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.166813,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.200146,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.233536,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.266802,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.300115,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.333436,-0.25506773591,0.297633081675,2.61951971054,1.38421404362,-0.50904417038,-0.800896286964,-1.56443846226,0.0182352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
