time,left_arm_0_joint,left_arm_1_joint,left_arm_2_joint,left_arm_3_joint,left_arm_4_joint,left_arm_5_joint,left_arm_6_joint,left_hand_synergy_joint,right_arm_0_joint,right_arm_1_joint,right_arm_2_joint,right_arm_3_joint,right_arm_4_joint,right_arm_5_joint,right_arm_6_joint,right_hand_synergy_joint,head_neck_pitch_joint,head_neck_roll_joint,head_neck_yaw_joint,head_head_tilt_joint,head_eyes_tilt_joint,head_left_eye_joint,head_right_eye_joint
0.000199,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0667058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.033471,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0667058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.066773,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0667058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.100111,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0667058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.133444,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0667058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.166827,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0667058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.200099,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0667058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.233434,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.266767,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.300099,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.333398,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.366767,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.400143,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.433430,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.466760,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.500136,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.533439,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0664705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.566765,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.600103,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.633428,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.666726,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.700091,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.733451,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.766758,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.800091,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.833452,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.866759,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.900093,-0.684281826019,1.08198416233,-1.13449883461,-0.852957010269,-2.19738602638,-1.68058109283,-2.3796877861,0.0665882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
